Opportunity_ID,Target
10844,0.6556998178604874
10845,0.8674135389303702
10846,0.2607644823430286
10847,0.2505674786605742
10848,0.5777964606538374
10849,0.6258499416829298
10850,0.8513973974545918
10851,0.08980523347329943
10852,0.42401564599702984
10853,0.5926604042663027
10854,0.6549962410770486
10855,0.6089097233236949
10856,0.4230821180505577
10857,0.7389228941830427
10858,0.5526423248175053
10859,0.22189362107664543
10860,0.10049810344524805
10861,0.18221119597215432
10862,0.3198022256702319
10863,0.20816351435412353
10864,0.8512584152197379
10865,0.7219143679289943
10866,0.15818141692084856
10867,0.12605819531798582
10868,0.8245317673312592
10869,0.1644080728347843
10870,0.7172533685619591
10871,0.8091601648366149
10872,0.05455529009580758
10873,0.21383359867754634
10874,0.6934951348485651
10875,0.9210935300313752
10876,0.9633749343055543
10877,0.6329923952861262
10878,0.7195433690399277
10879,0.11107600724267057
10880,0.1422895688031235
10881,0.7586841752054606
10882,0.3434649071513564
10883,0.5786543879033278
10884,0.5417074410282595
10885,0.5437324130749293
10886,0.7723874823734156
10887,0.20763294983225636
10888,0.6576668799095615
10889,0.7224822651091264
10890,0.6576668799095615
10891,0.6272209448074467
10892,0.7746438792092647
10893,0.6272209448074467
10894,0.6272209448074467
10895,0.6576668799095615
10896,0.5751602915349535
10897,0.38174168124132796
10898,0.1490524352168129
10899,0.8786425917656034
10900,0.7527467440975393
10901,0.6128061599467881
10902,0.32563980523845903
10903,0.2607644823430286
10904,0.5548009920282188
10905,0.7343345503813113
10906,0.6750724709627155
10907,0.47805122015150037
10908,0.12128849674277227
10909,0.6762855067506391
10910,0.5833416042097893
10911,0.6830990845020496
10912,0.592945085463117
10913,0.45901797849024234
10914,0.8730392557472385
10915,0.6498964244777916
10916,0.6240759705161013
10917,0.2530813670155739
10918,0.6356381589824913
10919,0.07044197117852262
10920,0.5856281245325318
10921,0.5659767640607373
10922,0.53855197944856
10923,0.6725350155897472
10924,0.7308379391037606
10925,0.6583842729087478
10926,0.5857600418888552
10927,0.42225685248541994
10928,0.5641382549857058
10929,0.6330319107581217
10930,0.7581384130729001
10931,0.5921755937589636
10932,0.8399228298222988
10933,0.5173586999598369
10934,0.662338863126576
10935,0.5375506187037948
10936,0.6166073225828747
10937,0.18802185318697875
10938,0.4468569124142814
10939,0.56499051505883
10940,0.8593948721576039
10941,0.5482111819747113
10942,0.5271352253222891
10943,0.4739698663279371
10944,0.13436641096544114
10945,0.13436641096544114
10946,0.6077415897289995
10947,0.589456666470607
10948,0.21251817869456988
10949,0.53855197944856
10950,0.522698788787357
10951,0.539066525756673
10952,0.6196866176823828
10953,0.1755695586065983
10954,0.6196866176823828
10955,0.23856143627399926
10956,0.10998251586520529
10957,0.22037973176507367
10958,0.10509780768209365
10959,0.13388174951376486
10960,0.6830990845020496
10961,0.47185945989320904
10962,0.6703857567841497
10963,0.2257754145974857
10964,0.5988751664414961
10965,0.14448075377732406
10966,0.5347162669672326
10967,0.5899913492178458
10968,0.20070263153704046
10969,0.6634629582022585
10970,0.19287317401560186
10971,0.6911815702770508
10972,0.27694755664135745
10973,0.33546097814465986
10974,0.13198857831271868
10975,0.7697109959895947
10976,0.6966367027172485
10977,0.8954737859541447
10978,0.7066111993701404
10979,0.6175250260197146
10980,0.646501764626402
10981,0.7754724194818584
10982,0.23520058939715435
10983,0.23520058939715435
10984,0.32874277196719015
10985,0.37022844567273455
10986,0.38174168124132796
10987,0.5611965921941332
10988,0.7617968268723126
10989,0.17428960551066677
10990,0.23315122788163012
10991,0.1511845595235913
10992,0.07832757353746095
10993,0.8924000308489518
10994,0.3187501369828922
10995,0.20659168831887906
10996,0.24284525909147966
10997,0.1887266099367396
10998,0.8221255732615763
10999,0.7164311451686646
11000,0.21251817869456988
11001,0.17622720660596478
11002,0.6330319107581217
11003,0.5691344327663072
11004,0.680177173480884
11005,0.11125608804449101
11006,0.4603581473411953
11007,0.7350949655714677
11008,0.07486699450532815
11009,0.949795613848731
11010,0.9235084534625169
11011,0.592945085463117
11012,0.724942228370807
11013,0.11679238470726039
11014,0.6384733659915864
11015,0.22204272277466833
11016,0.12967638499848427
11017,0.6468257918611128
11018,0.12929449244540248
11019,0.8342615083615471
11020,0.1759682144135363
11021,0.38565135480592877
11022,0.6090942485936969
11023,0.77520203735977
11024,0.12123299640677389
11025,0.9043672447331635
11026,0.9043672447331635
11027,0.9002298392429223
11028,0.7102405269241373
11029,0.9372757753670172
11030,0.41017333648180604
11031,0.9111282337739429
11032,0.3190515771289888
11033,0.9235084534625169
11034,0.16815148484878892
11035,0.1204657876179633
11036,0.5783531176099229
11037,0.6721831972057579
11038,0.5133641245097115
11039,0.680177820852886
11040,0.6331618641470828
11041,0.6576668799095615
11042,0.5154257364796763
11043,0.6696142290500336
11044,0.31607059338742455
11045,0.04659603969344139
11046,0.5011121843068308
11047,0.514614171283633
11048,0.5463913938412109
11049,0.16021353103470534
11050,0.2578758934055708
11051,0.5152674530600466
11052,0.14794320556835328
11053,0.3187501369828922
11054,0.6820710097943293
11055,0.24332044074793865
11056,0.3009025146021764
11057,0.4085448727334195
11058,0.12987897200460255
11059,0.5838251770545084
11060,0.33126390631870856
11061,0.08742452545752018
11062,0.06252634061230451
11063,0.38174168124132796
11064,0.38174168124132796
11065,0.5934239955605697
11066,0.9046877587763357
11067,0.6913760680600416
11068,0.8954737859541447
11069,0.5814927367426317
11070,0.8593863695306211
11071,0.780825350247519
11072,0.5152674530600466
11073,0.8349315857516694
11074,0.8756130575824086
11075,0.23302540641853597
11076,0.7550161820948177
11077,0.6071452800715731
11078,0.31316062199739886
11079,0.5909829101200038
11080,0.5953580428769588
11081,0.5971511961256598
11082,0.42811350993721203
11083,0.27336352680315085
11084,0.6388367324533056
11085,0.6715664010010917
11086,0.6970055710020707
11087,0.6996467048394216
11088,0.12769165304454402
11089,0.7714830044291517
11090,0.28388144963796913
11091,0.6589185498501888
11092,0.5776395991666342
11093,0.7317666589422208
11094,0.603201936628619
11095,0.6750724709627155
11096,0.6750724709627155
11097,0.21697448273696238
11098,0.24869347323887844
11099,0.3247211983213956
11100,0.3247211983213956
11101,0.32704017663102697
11102,0.6826496797662501
11103,0.4104299272664784
11104,0.6325691588881635
11105,0.3247211983213956
11106,0.17582279714329108
11107,0.49014513176312274
11108,0.7903628927842318
11109,0.5513556812857546
11110,0.7998885657183546
11222,0.5877055033151611
11223,0.38174168124132796
11224,0.5481614140096239
11225,0.5305180166815676
11226,0.6881011347776737
11227,0.15145290988437066
11228,0.5041484629336223
11229,0.7363473925630206
11230,0.6664323356695324
11231,0.8359483820508213
11232,0.7363473925630206
11233,0.7681681831392275
11234,0.8309065929960355
11235,0.5424773893943909
11236,0.9843171681084518
11237,0.1305567677492027
11238,0.6041908387913616
11239,0.591001987586136
11240,0.3265553577008719
11241,0.5090644225450262
11242,0.7586841752054606
11243,0.18087763236390056
11244,0.3706935943004947
11245,0.7779283891666856
11246,0.1956761028551001
11247,0.15246286463232983
11248,0.6242125010499618
11249,0.6612176615432596
11250,0.06707216615756499
11251,0.5885194472334416
11252,0.4538625282753448
11253,0.6956769727485898
11254,0.5885711254974259
11255,0.8326663723144342
11256,0.8087159006539212
11257,0.667156711627427
11258,0.25780557786010455
11259,0.6498964244777916
11260,0.813544324878424
11261,0.27643957361732424
11262,0.9635192570187705
11263,0.9235084534625169
11264,0.8893805310058482
11265,0.8893805310058482
11266,0.05620580978686692
11267,0.949795613848731
11268,0.8954737859541447
11269,0.14646856778068132
11270,0.10354153322763375
11271,0.12113236622870142
11272,0.6155531530156048
11273,0.8480438969905713
11274,0.8105895303066113
11275,0.776450811065787
11276,0.38174168124132796
11277,0.38174168124132796
11278,0.6310353730315944
11279,0.07814544511365044
11280,0.6238798276592554
11281,0.5764026765599163
11282,0.5792887518268816
11283,0.06794635290451471
11284,0.10794003640162571
11285,0.6854600875677175
11286,0.3731936394719162
11287,0.798294862979971
11288,0.3461097142837566
11289,0.3489920225382252
11290,0.13687940897374737
11291,0.20639890081114076
11292,0.5152674530600466
11293,0.6272209448074467
11294,0.8499213116525709
11295,0.5071547652363578
11296,0.43778433823645796
11297,0.09231696039804516
11298,0.6851111263444162
11299,0.9304870276683928
11300,0.5568638604119553
11301,0.3037657461429068
11302,0.51943359959817
11303,0.5929406531813763
11304,0.7445321895574905
11305,0.10775461168187565
11306,0.18449961210302498
11307,0.39905283099157723
11308,0.6398201798056521
11309,0.5443844251808342
11310,0.4905187046775897
11311,0.6595758220360761
11312,0.1553647496525554
11313,0.646501764626402
11314,0.1514551518583405
11315,0.4991457249496138
11316,0.7640028014436323
11317,0.2319339940432893
11318,0.6088511738301466
11319,0.655803086440373
11320,0.7779283891666856
11321,0.27312953903005616
11322,0.9372757753670172
11323,0.9372757753670172
11324,0.6049323078589761
11325,0.4470156317742835
11326,0.8854631755411261
11327,0.9554070335264654
11328,0.6211372755269262
11329,0.1286633047194519
11330,0.5641382549857058
11331,0.20109958720587753
11332,0.8528849067663687
11333,0.6118935464258687
11334,0.6118935464258687
11335,0.6919367327943403
11336,0.21118812091462194
11337,0.28762843757728945
11338,0.2505674786605742
11339,0.25048799774874636
11340,0.2036216075146544
11341,0.26299563509056356
11342,0.7209065750434545
11343,0.7207791819936138
11344,0.738529306590392
11345,0.7248257607959753
11346,0.08265373629952133
11347,0.8015932772493688
11348,0.798294862979971
11349,0.5641382549857058
11350,0.21835955387743353
11351,0.06506297532401144
11352,0.7859214725470084
11353,0.8911459542926471
11354,0.2487560055661396
11355,0.2565691616319556
11356,0.2496260196653112
11357,0.7787967414316471
11358,0.6103289936636843
11359,0.06298035696427173
11360,0.24287805590754843
11361,0.6359930817874426
11362,0.623663863580439
11363,0.2612346453565864
11364,0.11041519708585973
11365,0.9043672447331635
11366,0.798294862979971
11367,0.2447294410529475
11368,0.7397476094125807
11369,0.14631072564711065
11370,0.7827389755284484
11371,0.834896536512742
11372,0.8302941872424684
11373,0.18938259742487853
11374,0.14306551293343311
11375,0.3407416835789845
11376,0.24287805590754843
11377,0.10011785542249825
11378,0.2048563581880578
11379,0.5322421643114901
11380,0.3434649071513564
11381,0.5802621706136554
11382,0.7322348335587167
11383,0.9251173387426211
11384,0.9046877587763357
11385,0.054777166384455435
11386,0.7639215201877599
11387,0.19157662636465334
11388,0.93262342853168
11389,0.2669466481095971
11390,0.25043850150051056
11391,0.25043850150051056
11392,0.25770724223446884
11393,0.9046877587763357
11394,0.9740725174502899
11395,0.1294745338689524
11396,0.5109088832790611
11397,0.24388709300484357
11398,0.6494356411760577
11399,0.5175120337907776
11400,0.5836225204643425
11401,0.6621392524002311
11402,0.549295749005525
11403,0.28587346692214716
11404,0.753599502878938
11405,0.753599502878938
11406,0.5887728238209391
11407,0.794664712322335
11408,0.6458820398672408
11409,0.5295299379417272
11410,0.8046226619120137
11411,0.3580890554673599
11412,0.680177173480884
11413,0.895078384845287
11414,0.8454970130069283
11415,0.08235680088466717
11416,0.6617496028199751
11417,0.3879083840214235
11418,0.08940468812165914
11419,0.8457735958075064
11420,0.23188362922660546
11421,0.7160714004852696
11422,0.08977724812662809
11423,0.6632306510625604
11424,0.6750724709627155
11425,0.8141652166047741
11426,0.6750724709627155
11427,0.616125455445249
11428,0.060977639776827984
11429,0.06312188707030027
11430,0.11615448272039498
11431,0.23941954705893131
11432,0.23941954705893131
11433,0.43836710893862696
11434,0.43836710893862696
11435,0.6075698793936808
11436,0.18145996829427732
11437,0.251964794019801
11438,0.7873260428983287
11439,0.8499172176495907
11440,0.8536017009312279
11441,0.6336570595358767
11442,0.4760901829438866
11443,0.2055781980985635
11444,0.12665229221485028
11445,0.561536138552111
11446,0.5836225204643425
11447,0.24902484549859297
11448,0.43836710893862696
11449,0.06718700828389534
11450,0.5454892801445712
11451,0.20605130016436593
11452,0.5454892801445712
11453,0.29240802033282376
11454,0.2543752953993919
11455,0.4310390397600547
11456,0.47185945989320904
11457,0.28194879669213674
11458,0.3467047518151072
11459,0.05427971547126916
11460,0.05742813465491018
11461,0.12500996640369386
11462,0.28800497863431646
11463,0.082757942388903
11464,0.4712836063781049
11465,0.30882104648887987
11466,0.17493862302699673
11467,0.4121368955908902
11468,0.4712836063781049
11469,0.30882104648887987
11470,0.5794643577380715
11471,0.6868227870109663
11472,0.8773657377368557
11473,0.9173733657323639
11474,0.747534700944466
11475,0.42401564599702984
11476,0.3363839675440709
11477,0.8066213896422512
11478,0.9208148139817297
11479,0.3639002254019315
11480,0.11609361994783303
11481,0.1073978871510149
11482,0.10434237424589406
11483,0.5707364334682729
11484,0.1093717756720406
11485,0.06256580668186229
11486,0.06208489091242442
11487,0.06203486797670469
11488,0.7586841752054606
11489,0.7131782766776406
11490,0.5408827788803048
11491,0.3996561026049912
11492,0.7707533771264089
11493,0.6960948012616268
11494,0.23180209836641527
11495,0.223744239232286
11496,0.613535127683852
11497,0.7316643944226687
11498,0.12566875737744962
11499,0.48869732150778605
11500,0.7727541480104083
11501,0.9483256499220896
11502,0.6236836924806196
11503,0.4230821180505577
11504,0.620993168101906
11505,0.8049891760497219
11506,0.8641887873956487
11507,0.25770724223446884
11508,0.6075698793936808
11509,0.6750724709627155
11510,0.6525830402245357
11511,0.6049323078589761
11512,0.6049323078589761
11513,0.6992314758715552
11514,0.7586841752054606
11515,0.18007446257943216
11516,0.5570413937794138
11517,0.620820137319397
11518,0.5100254629706301
11519,0.5779973283067305
11520,0.5670724757674359
11521,0.8253299365986314
11522,0.6056333642213582
11523,0.5438927757468983
11524,0.7586841752054606
11525,0.7586841752054606
11526,0.7586841752054606
11527,0.7586841752054606
11528,0.6538045177779908
11529,0.7118786190604128
11530,0.2301813555097374
11531,0.49329235460574433
11532,0.5622241776777533
11533,0.3501534587781035
11534,0.8104368589619848
11535,0.6610239831992956
11536,0.8821771733987974
11537,0.6690070381604617
11538,0.2215588522683817
11539,0.5980784443854816
11540,0.9554070335264654
11541,0.11628917361582784
11542,0.7118786190604128
11543,0.574035490370097
11544,0.2513494350186961
11545,0.12882490284554543
11546,0.8824680546417888
11547,0.5891549548740321
11548,0.5891549548740321
11549,0.5891549548740321
11550,0.39122549796205114
11551,0.7386186845529785
11552,0.6091486307780893
11553,0.08834040963706584
11554,0.6355791978837005
11555,0.2336492434506581
11556,0.26534263193023344
11557,0.6713867364967278
11558,0.2130988159720725
11559,0.7785377932433688
11560,0.615858470676611
11561,0.18481241019606567
11562,0.30335931949226574
11563,0.607488691123441
11564,0.5010768216542084
11565,0.7717172275532213
11566,0.2751379082506295
11567,0.7895346790444194
11568,0.2694003437942287
11569,0.7348104729905683
11570,0.5328608835462276
11571,0.32563980523845903
11572,0.06435860032161089
11573,0.41346808288841813
11574,0.6266836213215615
11575,0.22280468008746093
11576,0.6211372755269262
11577,0.32563980523845903
11578,0.15884038903069228
11579,0.6337190776528906
11580,0.8783221520557275
11581,0.7619164158823405
11582,0.6180876381342039
11583,0.6075698793936808
11584,0.31607059338742455
11585,0.6165941359417646
11586,0.6008184892237239
11587,0.6075698793936808
11588,0.561536138552111
11589,0.54538331955441
11590,0.549295749005525
11591,0.1623098806918839
11592,0.1623098806918839
11594,0.6075698793936808
11595,0.6075698793936808
11596,0.7822926119376291
11597,0.6412957023721344
11598,0.6049323078589761
11599,0.6049323078589761
11600,0.8829737017657241
11601,0.7438420620365008
11602,0.5549126878038008
11603,0.6512178665759297
11604,0.23550521036266983
11605,0.32563980523845903
11606,0.23550521036266983
11607,0.23550521036266983
11608,0.27930682250605127
11609,0.572691268107145
11610,0.7949356770144868
11611,0.6595758220360761
11612,0.5421393971650837
11613,0.534159391886469
11614,0.7238050114849224
11615,0.06701006741369853
11616,0.10049810344524805
11617,0.45887521246134494
11618,0.2706917663787556
11619,0.20237086637791188
11620,0.7586841752054606
11621,0.05735750647215012
11622,0.13469264984916302
11623,0.5825088875858473
11624,0.923332757326297
11625,0.5513556812857546
11626,0.7550161820948177
11627,0.7550161820948177
11628,0.18662577199252825
11629,0.26299563509056356
11630,0.5641382549857058
11631,0.54757361833346
11632,0.7793961137745627
11633,0.7893528508135
11634,0.19476084914150174
11635,0.5262729614430984
11636,0.5262729614430984
11637,0.09510853648551998
11638,0.8518634676623646
11639,0.16649638023368557
11640,0.7744553024041189
11641,0.21571443706291574
11642,0.2206340507422612
11643,0.6685722610118745
11644,0.6542063892645397
11645,0.6907999854050834
11646,0.7586841752054606
11647,0.5833416042097893
11648,0.10534570189840742
11649,0.5918662480375798
11650,0.5108555619887416
11651,0.8026355573231346
11652,0.3006602249004899
11653,0.6196866176823828
11654,0.9203640486521841
11655,0.9043672447331635
11656,0.6634629582022585
11657,0.7031787046770374
11658,0.8616890549350087
11659,0.5652687738310711
11660,0.47715342969210656
11661,0.9240485056521431
11662,0.7676561186603048
11663,0.8454970130069283
11664,0.4011087716457706
11665,0.7727541480104083
11666,0.6126559256557165
11668,0.21079971572063336
11669,0.6721831972057579
11670,0.6211372755269262
11671,0.6211372755269262
11672,0.5417074410282595
11673,0.43162547556931385
11674,0.49614212134127106
11675,0.20659168831887906
11676,0.1897499561939869
11677,0.21194158268355393
11678,0.21194158268355393
11679,0.3247211983213956
11680,0.6951635074724803
11681,0.41398442103846667
11682,0.09225344476039155
11683,0.3199770555552907
11684,0.18963956394358913
11685,0.607701420843055
11686,0.2402709877348387
11687,0.607701420843055
11688,0.27336352680315085
11689,0.21163440209457662
11690,0.11041519708585973
11691,0.23860502832638544
11692,0.6988632258781914
11693,0.1325849559620245
11694,0.3198022256702319
11695,0.5541601758664353
11696,0.7138739844964034
11697,0.5256642515117882
11698,0.10317219722787759
11699,0.20610818936293937
11700,0.6498964244777916
11701,0.6606695164702328
11702,0.6675616040296886
11703,0.5877055033151611
11704,0.6993544796879131
11705,0.525104574818766
11706,0.06278545474290993
11707,0.6049323078589761
11708,0.38174168124132796
11709,0.6576668799095615
11710,0.6576668799095615
11711,0.7862913286098907
11712,0.7650853597504002
11713,0.822886116066587
11714,0.2407638571593196
11715,0.2407638571593196
11716,0.2407638571593196
11717,0.7982641117929518
11718,0.5384597633302316
11719,0.253353329505322
11720,0.253353329505322
11721,0.798294862979971
11722,0.26340824911852884
11723,0.8575063180835193
11724,0.21122456055710104
11725,0.5678818807774539
11726,0.2153891989318711
11727,0.7306630546319021
11728,0.6337190776528906
11729,0.539066525756673
11730,0.7586841752054606
11731,0.7348104729905683
11732,0.2054755964104442
11733,0.5845229749455364
11734,0.7262038046074571
11735,0.9046877587763357
11736,0.8325908715426489
11737,0.5176280433685677
11738,0.41888662196818355
11739,0.40006607211115847
11740,0.14874741130387778
11741,0.26088008021477016
11742,0.8397428773219922
11743,0.277330324549081
11744,0.2714788256997806
11745,0.2055542731923511
11746,0.1426587412531349
11747,0.5487834466474072
11748,0.11100282686106598
11749,0.7812108740383509
11750,0.6330319107581217
11751,0.6337190776528906
11752,0.6337190776528906
11753,0.6337190776528906
11754,0.44248912297186055
11755,0.6648351453560116
11756,0.399524720052981
11757,0.24151644824906468
11758,0.500282218746156
11759,0.3139990887501298
11760,0.4752330037319042
11761,0.5558162654035846
11762,0.5617523263895596
11763,0.6330319107581217
11764,0.6330319107581217
11765,0.2683915922526704
11766,0.616125455445249
11767,0.3400209016746108
11768,0.6049323078589761
11769,0.38174168124132796
11770,0.5653058445383162
11771,0.7438420620365008
11772,0.4168594971051908
11773,0.592945085463117
11774,0.9046877587763357
11775,0.9046877587763357
11776,0.9046877587763357
11777,0.9046877587763357
11778,0.6301034703507978
11779,0.06300826544668796
11780,0.7276105295363114
11781,0.53855197944856
11782,0.6206144824095103
11783,0.5653058445383162
11784,0.6678635381477597
11785,0.5773523978254826
11786,0.6256521245774048
11787,0.7550161820948177
11788,0.22310579093677863
11789,0.7736212978972841
11790,0.7348104729905683
11791,0.5611517141658263
11792,0.12404838279694325
11793,0.05697849804419578
11794,0.7752765619140964
11795,0.777653416727221
11796,0.5999559820700724
11797,0.767491052979687
11798,0.5449510172932398
11799,0.8821771733987974
11800,0.7947403373693961
11801,0.5513556812857546
11802,0.7982642434413769
11803,0.7943631989136873
11804,0.6634629582022585
11805,0.8696175994848746
11806,0.5352379982229395
11807,0.6992080146538747
11808,0.1327129924436826
11809,0.610236083744238
11810,0.610236083744238
11811,0.798294862979971
11812,0.5402408149757092
11813,0.06280567313942387
11814,0.9473973620471988
11815,0.24826162606338867
11816,0.08815639041934864
11817,0.46651684335181764
11818,0.08391466555491171
11819,0.22624543767998007
11820,0.8744058080399123
11821,0.7262389674439985
11822,0.6293894067063887
11823,0.17808000607732702
11824,0.6330319107581217
11825,0.12415323820861414
11826,0.5653058445383162
11827,0.5653058445383162
11828,0.22511705033364957
11829,0.6750724709627155
11830,0.541916718141156
11831,0.8962807168668391
11832,0.7262389674439985
11833,0.7262389674439985
11834,0.18087763236390056
11835,0.7262389674439985
11836,0.7262389674439985
11837,0.7262389674439985
11838,0.7262389674439985
11839,0.7262389674439985
11840,0.7262389674439985
11841,0.18087763236390056
11842,0.22325184568944176
11843,0.45895510135734363
11844,0.6762855067506391
11845,0.6762855067506391
11846,0.6762855067506391
11847,0.6762855067506391
11848,0.6762855067506391
11849,0.6762855067506391
11850,0.6762855067506391
11851,0.6762855067506391
11852,0.6762855067506391
11853,0.736320258642729
11854,0.736320258642729
11855,0.736320258642729
11856,0.19395623875044846
11857,0.582703682241272
11858,0.8150434214309549
11859,0.6721831972057579
11860,0.7262389674439985
11861,0.5833416042097893
11862,0.6337190776528906
11863,0.6337190776528906
11864,0.6337190776528906
11865,0.6337190776528906
11866,0.6337190776528906
11867,0.6337190776528906
11868,0.7064699500722006
11869,0.5915970759519577
11870,0.5616289787906764
11871,0.2272820261066076
11872,0.561536138552111
11873,0.8517777890512274
11874,0.561536138552111
11875,0.19157662636465334
11876,0.3639002254019315
11877,0.6764912176775825
11878,0.5798166810794821
11879,0.7580900241377582
11880,0.22239096424807495
11881,0.22239096424807495
11882,0.1859638883854421
11883,0.3591969931042935
11884,0.321716742704848
11885,0.25766428551355575
11886,0.5109088832790611
11887,0.6260689614649312
11888,0.5359258378122559
11889,0.1342531232410536
11890,0.49226662462510723
11891,0.5892549615113972
11892,0.5892549615113972
11893,0.5892549615113972
11894,0.5892549615113972
11895,0.2751379082506295
11896,0.38174168124132796
11897,0.6049323078589761
11898,0.2162369634889502
11899,0.5527763228624104
11900,0.7506795665386079
11901,0.7362572293244559
11902,0.7330649634960054
11903,0.7206573030116914
11904,0.7362572293244559
11905,0.7330649634960054
11906,0.7282888035737235
11907,0.7330649634960054
11908,0.6075698793936808
11909,0.5833416042097893
11910,0.5833416042097893
11911,0.9043672447331635
11912,0.6887006543794035
11913,0.4248697423744688
11914,0.3731855018743366
11915,0.6831809694225548
11916,0.6919367327943403
11917,0.17782088299173524
11918,0.5845229749455364
11919,0.7404880935604332
11920,0.13595459642252405
11921,0.7528419465371893
11922,0.8496469696053172
11923,0.4231157360522321
11924,0.6750724709627155
11925,0.5558162654035846
11926,0.5061116233125288
11927,0.5513556812857546
11928,0.5674906873688971
11929,0.5674906873688971
11930,0.5674906873688971
11931,0.5943765104819376
11932,0.5247875910012959
11933,0.5144502978532551
11934,0.28825226665814296
11935,0.8399228298222988
11936,0.5980727813939306
11937,0.8846881332161575
11938,0.9203640486521841
11939,0.9043672447331635
11940,0.7118768074755283
11941,0.8431404211086241
11942,0.18797463326894723
11943,0.7386186845529785
11944,0.5641382549857058
11945,0.3162938715437006
11946,0.21383359867754634
11947,0.2293530984562939
11948,0.5604966336508697
11949,0.27312953903005616
11950,0.15470702684780135
11951,0.15272431578578885
11952,0.5856281245325318
11953,0.7587442328378192
11954,0.69347582182388
11955,0.835183193839168
11956,0.6337190776528906
11957,0.07538444119190257
11958,0.2778837849602496
11959,0.5833416042097893
11960,0.466931795996863
11961,0.6211372755269262
11962,0.8773657377368557
11963,0.6919367327943403
11964,0.7656809048501376
11965,0.7922708311116393
11966,0.680177173480884
11967,0.8677849553401806
11968,0.9877184475579147
11969,0.8490064529868198
11970,0.7765185828203506
11971,0.17749152390109268
11972,0.5848673888420564
11973,0.24916988982615793
11974,0.621816151784612
